id,product_id,user_name,ssi_type,body_level,aroma_level,comment,rating_image,user_id,created_at,total_score,taste_score,aroma_score,image_accuracy_score,rating_image_2
97,6738,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-26T02:37:33.987635,3.5,4.5,3.5,1.0,
98,597,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-17T06:37:33.987655,5.0,3.5,,1.0,
99,5762,hitoshi,爽酒,中間,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-11T09:37:33.987676,5.0,4.5,4.5,1.0,
100,5762,hitoshi,爽酒,中間,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-17T11:37:33.987693,4.5,,,1.0,
101,5219,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-17T21:37:33.987715,3.5,5.0,5.0,1.0,
102,5219,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-20T12:37:33.987732,4.0,,,1.0,
103,3360,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-14T10:37:33.987753,5.0,,4.0,1.0,
104,3572,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-05T21:37:33.987780,4.5,,,1.0,
105,157,hitoshi,爽酒,中間,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-03T10:37:33.987801,5.0,4.0,4.5,1.0,
106,69,hitoshi,爽酒,淡麗辛口,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-21T17:37:33.987825,5.0,3.5,5.0,1.0,
107,159,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-01T12:37:33.987846,5.0,3.0,4.0,1.0,
108,159,hitoshi,爽酒,濃醇,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-19T10:37:33.987864,4.5,3.5,,1.0,
109,71,hitoshi,爽酒,淡麗辛口,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-11T06:37:33.987885,4.0,4.0,4.5,1.0,
110,71,hitoshi,爽酒,濃醇,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-10T19:37:33.987902,4.5,4.0,3.5,1.0,
111,6476,hitoshi,爽酒,淡麗辛口,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-11T00:37:33.987922,5.0,4.5,3.0,1.0,
112,10382,hitoshi,爽酒,淡麗辛口,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-14T22:37:33.987943,5.0,,3.0,1.0,
113,74,hitoshi,爽酒,淡麗辛口,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-15T03:37:33.987962,5.0,4.5,4.5,1.0,
114,2109,hitoshi,爽酒,濃醇,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-16T15:37:33.987983,5.0,4.0,3.0,1.0,
115,76,hitoshi,爽酒,中間,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-26T10:37:33.988005,4.0,3.5,3.5,1.0,
116,76,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-25T07:37:33.988021,3.5,,5.0,1.0,
117,1052,hitoshi,爽酒,濃醇,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-16T14:37:33.988041,4.5,,4.5,1.0,
118,78,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-09T12:37:33.988066,3.5,3.5,3.0,1.0,
119,8425,hitoshi,爽酒,中間,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-11T04:37:33.988091,3.5,4.0,,1.0,
120,8425,hitoshi,爽酒,濃醇,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-11T19:37:33.988109,4.5,5.0,,1.0,
121,3295,hitoshi,爽酒,中間,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-20T06:37:33.988129,5.0,,5.0,1.0,
122,3295,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-13T10:37:33.988146,5.0,4.0,4.0,1.0,
123,5013,hitoshi,爽酒,濃醇,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-04T09:37:33.988168,4.5,3.5,3.5,1.0,
124,5013,hitoshi,爽酒,濃醇,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-17T10:37:33.988185,5.0,,4.5,1.0,
125,12197,hitoshi,爽酒,濃醇,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-10T10:37:33.988206,5.0,4.5,,1.0,
126,12197,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-10T18:37:33.988223,3.5,3.5,,1.0,
127,83,hitoshi,爽酒,淡麗辛口,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-20T18:37:33.988244,3.5,4.0,3.0,1.0,
128,83,hitoshi,爽酒,中間,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-09T23:37:33.988262,5.0,3.5,,1.0,
129,83,hitoshi,爽酒,濃醇,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-23T15:37:33.988283,4.5,3.0,4.5,1.0,
130,83,hitoshi,爽酒,中間,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-16T10:37:33.988300,4.0,3.0,4.5,1.0,
131,6666,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-10T19:37:33.988323,4.0,4.5,3.5,1.0,
132,86,hitoshi,爽酒,淡麗辛口,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-01T08:37:33.988347,3.5,3.0,5.0,1.0,
133,244,hitoshi,爽酒,濃醇,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-27T00:37:33.988369,4.5,3.0,,1.0,
134,88,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-28T16:37:33.988391,5.0,5.0,4.5,1.0,
135,89,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-07T17:37:33.988413,4.0,4.5,4.5,1.0,
136,90,hitoshi,爽酒,淡麗辛口,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-05T14:37:33.988432,3.5,5.0,,1.0,
137,8468,hitoshi,爽酒,濃醇,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-18T18:37:33.988454,4.5,3.0,4.5,1.0,
138,8468,hitoshi,爽酒,濃醇,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-10T00:37:33.988471,4.0,,4.5,1.0,
139,1645,hitoshi,爽酒,濃醇,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-05T06:37:33.988492,5.0,4.0,4.5,1.0,
140,1645,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-17T21:37:33.988509,4.5,3.0,,1.0,
141,93,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-08T22:37:33.988529,3.5,3.0,4.5,1.0,
142,173,hitoshi,爽酒,中間,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-19T14:37:33.988548,3.5,,,1.0,
143,95,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-13T21:37:33.988570,4.0,4.0,4.5,1.0,
144,95,hitoshi,爽酒,中間,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-04T20:37:33.988587,5.0,3.0,3.0,1.0,
145,96,hitoshi,爽酒,中間,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-09T19:37:33.988608,4.0,,4.5,1.0,
146,97,hitoshi,爽酒,淡麗辛口,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-09T11:37:33.988630,4.5,5.0,3.0,1.0,
